"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","VARNAME_4","CCN_4","CCA_4","TYPE_4","ENGTYPE_4"
625,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",36,"Mhlontlo",625,"26","",21506026,"","Ward","Ward"
626,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",36,"Mhlontlo",626,"2","",21506002,"","Ward","Ward"
627,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",36,"Mhlontlo",627,"3","",21506003,"","Ward","Ward"
628,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",36,"Mhlontlo",628,"4","",21506004,"","Ward","Ward"
629,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",36,"Mhlontlo",629,"5","",21506005,"","Ward","Ward"
630,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",36,"Mhlontlo",630,"6","",21506006,"","Ward","Ward"
631,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",36,"Mhlontlo",631,"7","",21506007,"","Ward","Ward"
632,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",36,"Mhlontlo",632,"8","",21506008,"","Ward","Ward"
633,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",36,"Mhlontlo",633,"9","",21506009,"","Ward","Ward"
634,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",37,"Ngquza Hill",634,"10","",21503010,"","Ward","Ward"
635,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",37,"Ngquza Hill",635,"11","",21503011,"","Ward","Ward"
636,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",37,"Ngquza Hill",636,"12","",21503012,"","Ward","Ward"
637,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",37,"Ngquza Hill",637,"13","",21503013,"","Ward","Ward"
638,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",37,"Ngquza Hill",638,"14","",21503014,"","Ward","Ward"
639,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",37,"Ngquza Hill",639,"15","",21503015,"","Ward","Ward"
640,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",37,"Ngquza Hill",640,"16","",21503016,"","Ward","Ward"
641,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",37,"Ngquza Hill",641,"17","",21503017,"","Ward","Ward"
642,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",37,"Ngquza Hill",642,"18","",21503018,"","Ward","Ward"
643,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",37,"Ngquza Hill",643,"19","",21503019,"","Ward","Ward"
644,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",37,"Ngquza Hill",644,"1","",21503001,"","Ward","Ward"
645,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",37,"Ngquza Hill",645,"20","",21503020,"","Ward","Ward"
646,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",37,"Ngquza Hill",646,"21","",21503021,"","Ward","Ward"
647,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",37,"Ngquza Hill",647,"22","",21503022,"","Ward","Ward"
648,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",37,"Ngquza Hill",648,"23","",21503023,"","Ward","Ward"
649,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",37,"Ngquza Hill",649,"24","",21503024,"","Ward","Ward"
650,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",37,"Ngquza Hill",650,"25","",21503025,"","Ward","Ward"
651,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",37,"Ngquza Hill",651,"26","",21503026,"","Ward","Ward"
652,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",37,"Ngquza Hill",652,"27","",21503027,"","Ward","Ward"
653,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",37,"Ngquza Hill",653,"28","",21503028,"","Ward","Ward"
654,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",37,"Ngquza Hill",654,"29","",21503029,"","Ward","Ward"
655,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",37,"Ngquza Hill",655,"2","",21503002,"","Ward","Ward"
656,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",37,"Ngquza Hill",656,"30","",21503030,"","Ward","Ward"
657,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",37,"Ngquza Hill",657,"31","",21503031,"","Ward","Ward"
658,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",37,"Ngquza Hill",658,"3","",21503003,"","Ward","Ward"
659,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",37,"Ngquza Hill",659,"4","",21503004,"","Ward","Ward"
660,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",37,"Ngquza Hill",660,"5","",21503005,"","Ward","Ward"
661,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",37,"Ngquza Hill",661,"6","",21503006,"","Ward","Ward"
662,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",37,"Ngquza Hill",662,"7","",21503007,"","Ward","Ward"
663,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",37,"Ngquza Hill",663,"8","",21503008,"","Ward","Ward"
664,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",37,"Ngquza Hill",664,"9","",21503009,"","Ward","Ward"
665,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",38,"Nyandeni",665,"10","",21505010,"","Ward","Ward"
666,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",38,"Nyandeni",666,"11","",21505011,"","Ward","Ward"
667,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",38,"Nyandeni",667,"12","",21505012,"","Ward","Ward"
668,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",38,"Nyandeni",668,"13","",21505013,"","Ward","Ward"
669,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",38,"Nyandeni",669,"14","",21505014,"","Ward","Ward"
670,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",38,"Nyandeni",670,"15","",21505015,"","Ward","Ward"
671,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",38,"Nyandeni",671,"16","",21505016,"","Ward","Ward"
672,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",38,"Nyandeni",672,"17","",21505017,"","Ward","Ward"
673,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",38,"Nyandeni",673,"18","",21505018,"","Ward","Ward"
674,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",38,"Nyandeni",674,"19","",21505019,"","Ward","Ward"
675,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",38,"Nyandeni",675,"1","",21505001,"","Ward","Ward"
676,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",38,"Nyandeni",676,"20","",21505020,"","Ward","Ward"
677,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",38,"Nyandeni",677,"21","",21505021,"","Ward","Ward"
678,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",38,"Nyandeni",678,"22","",21505022,"","Ward","Ward"
679,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",38,"Nyandeni",679,"23","",21505023,"","Ward","Ward"
680,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",38,"Nyandeni",680,"24","",21505024,"","Ward","Ward"
681,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",38,"Nyandeni",681,"25","",21505025,"","Ward","Ward"
682,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",38,"Nyandeni",682,"26","",21505026,"","Ward","Ward"
683,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",38,"Nyandeni",683,"27","",21505027,"","Ward","Ward"
684,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",38,"Nyandeni",684,"28","",21505028,"","Ward","Ward"
685,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",38,"Nyandeni",685,"29","",21505029,"","Ward","Ward"
686,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",38,"Nyandeni",686,"2","",21505002,"","Ward","Ward"
687,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",38,"Nyandeni",687,"30","",21505030,"","Ward","Ward"
688,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",38,"Nyandeni",688,"31","",21505031,"","Ward","Ward"
689,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",38,"Nyandeni",689,"3","",21505003,"","Ward","Ward"
690,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",38,"Nyandeni",690,"4","",21505004,"","Ward","Ward"
691,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",38,"Nyandeni",691,"5","",21505005,"","Ward","Ward"
692,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",38,"Nyandeni",692,"6","",21505006,"","Ward","Ward"
693,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",38,"Nyandeni",693,"7","",21505007,"","Ward","Ward"
694,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",38,"Nyandeni",694,"8","",21505008,"","Ward","Ward"
695,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",38,"Nyandeni",695,"9","",21505009,"","Ward","Ward"
696,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",39,"Port St Johns",696,"10","",21504010,"","Ward","Ward"
697,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",39,"Port St Johns",697,"11","",21504011,"","Ward","Ward"
698,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",39,"Port St Johns",698,"12","",21504012,"","Ward","Ward"
699,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",39,"Port St Johns",699,"13","",21504013,"","Ward","Ward"
700,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",39,"Port St Johns",700,"14","",21504014,"","Ward","Ward"
701,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",39,"Port St Johns",701,"15","",21504015,"","Ward","Ward"
702,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",39,"Port St Johns",702,"16","",21504016,"","Ward","Ward"
703,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",39,"Port St Johns",703,"17","",21504017,"","Ward","Ward"
704,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",39,"Port St Johns",704,"18","",21504018,"","Ward","Ward"
705,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",39,"Port St Johns",705,"19","",21504019,"","Ward","Ward"
706,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",39,"Port St Johns",706,"1","",21504001,"","Ward","Ward"
707,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",39,"Port St Johns",707,"20","",21504020,"","Ward","Ward"
708,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",39,"Port St Johns",708,"2","",21504002,"","Ward","Ward"
709,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",39,"Port St Johns",709,"3","",21504003,"","Ward","Ward"
710,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",39,"Port St Johns",710,"4","",21504004,"","Ward","Ward"
711,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",39,"Port St Johns",711,"5","",21504005,"","Ward","Ward"
712,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",39,"Port St Johns",712,"6","",21504006,"","Ward","Ward"
713,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",39,"Port St Johns",713,"7","",21504007,"","Ward","Ward"
714,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",39,"Port St Johns",714,"8","",21504008,"","Ward","Ward"
715,211,"ZAF","South Africa",1,"Eastern Cape",8,"O.R.Tambo",39,"Port St Johns",715,"9","",21504009,"","Ward","Ward"
716,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",40,"Mafube",716,"1","",42005001,"","Ward","Ward"
717,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",40,"Mafube",717,"2","",42005002,"","Ward","Ward"
718,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",40,"Mafube",718,"3","",42005003,"","Ward","Ward"
719,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",40,"Mafube",719,"4","",42005004,"","Ward","Ward"
720,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",40,"Mafube",720,"5","",42005005,"","Ward","Ward"
721,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",40,"Mafube",721,"6","",42005006,"","Ward","Ward"
722,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",40,"Mafube",722,"7","",42005007,"","Ward","Ward"
723,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",40,"Mafube",723,"8","",42005008,"","Ward","Ward"
724,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",40,"Mafube",724,"9","",42005009,"","Ward","Ward"
725,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",41,"Metsimaholo",725,"10","",42004010,"","Ward","Ward"
726,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",41,"Metsimaholo",726,"11","",42004011,"","Ward","Ward"
727,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",41,"Metsimaholo",727,"12","",42004012,"","Ward","Ward"
728,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",41,"Metsimaholo",728,"13","",42004013,"","Ward","Ward"
729,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",41,"Metsimaholo",729,"14","",42004014,"","Ward","Ward"
730,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",41,"Metsimaholo",730,"15","",42004015,"","Ward","Ward"
731,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",41,"Metsimaholo",731,"16","",42004016,"","Ward","Ward"
732,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",41,"Metsimaholo",732,"17","",42004017,"","Ward","Ward"
733,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",41,"Metsimaholo",733,"18","",42004018,"","Ward","Ward"
734,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",41,"Metsimaholo",734,"19","",42004019,"","Ward","Ward"
735,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",41,"Metsimaholo",735,"1","",42004001,"","Ward","Ward"
736,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",41,"Metsimaholo",736,"20","",42004020,"","Ward","Ward"
737,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",41,"Metsimaholo",737,"21","",42004021,"","Ward","Ward"
738,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",41,"Metsimaholo",738,"2","",42004002,"","Ward","Ward"
739,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",41,"Metsimaholo",739,"3","",42004003,"","Ward","Ward"
740,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",41,"Metsimaholo",740,"4","",42004004,"","Ward","Ward"
741,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",41,"Metsimaholo",741,"5","",42004005,"","Ward","Ward"
742,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",41,"Metsimaholo",742,"6","",42004006,"","Ward","Ward"
743,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",41,"Metsimaholo",743,"7","",42004007,"","Ward","Ward"
744,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",41,"Metsimaholo",744,"8","",42004008,"","Ward","Ward"
745,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",41,"Metsimaholo",745,"9","",42004009,"","Ward","Ward"
746,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",42,"Moqhaka",746,"10","",42001010,"","Ward","Ward"
747,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",42,"Moqhaka",747,"11","",42001011,"","Ward","Ward"
748,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",42,"Moqhaka",748,"12","",42001012,"","Ward","Ward"
749,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",42,"Moqhaka",749,"13","",42001013,"","Ward","Ward"
750,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",42,"Moqhaka",750,"14","",42001014,"","Ward","Ward"
751,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",42,"Moqhaka",751,"15","",42001015,"","Ward","Ward"
752,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",42,"Moqhaka",752,"16","",42001016,"","Ward","Ward"
753,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",42,"Moqhaka",753,"17","",42001017,"","Ward","Ward"
754,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",42,"Moqhaka",754,"18","",42001018,"","Ward","Ward"
755,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",42,"Moqhaka",755,"19","",42001019,"","Ward","Ward"
756,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",42,"Moqhaka",756,"1","",42001001,"","Ward","Ward"
757,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",42,"Moqhaka",757,"20","",42001020,"","Ward","Ward"
758,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",42,"Moqhaka",758,"21","",42001021,"","Ward","Ward"
759,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",42,"Moqhaka",759,"22","",42001022,"","Ward","Ward"
760,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",42,"Moqhaka",760,"23","",42001023,"","Ward","Ward"
761,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",42,"Moqhaka",761,"24","",42001024,"","Ward","Ward"
762,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",42,"Moqhaka",762,"25","",42001025,"","Ward","Ward"
763,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",42,"Moqhaka",763,"2","",42001002,"","Ward","Ward"
764,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",42,"Moqhaka",764,"3","",42001003,"","Ward","Ward"
765,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",42,"Moqhaka",765,"4","",42001004,"","Ward","Ward"
766,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",42,"Moqhaka",766,"5","",42001005,"","Ward","Ward"
767,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",42,"Moqhaka",767,"6","",42001006,"","Ward","Ward"
768,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",42,"Moqhaka",768,"7","",42001007,"","Ward","Ward"
769,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",42,"Moqhaka",769,"8","",42001008,"","Ward","Ward"
770,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",42,"Moqhaka",770,"9","",42001009,"","Ward","Ward"
771,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",43,"Ngwathe",771,"10","",42003010,"","Ward","Ward"
772,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",43,"Ngwathe",772,"11","",42003011,"","Ward","Ward"
773,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",43,"Ngwathe",773,"12","",42003012,"","Ward","Ward"
774,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",43,"Ngwathe",774,"13","",42003013,"","Ward","Ward"
775,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",43,"Ngwathe",775,"14","",42003014,"","Ward","Ward"
776,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",43,"Ngwathe",776,"15","",42003015,"","Ward","Ward"
777,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",43,"Ngwathe",777,"16","",42003016,"","Ward","Ward"
778,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",43,"Ngwathe",778,"17","",42003017,"","Ward","Ward"
779,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",43,"Ngwathe",779,"18","",42003018,"","Ward","Ward"
780,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",43,"Ngwathe",780,"19","",42003019,"","Ward","Ward"
781,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",43,"Ngwathe",781,"1","",42003001,"","Ward","Ward"
782,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",43,"Ngwathe",782,"20","",42003020,"","Ward","Ward"
783,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",43,"Ngwathe",783,"2","",42003002,"","Ward","Ward"
784,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",43,"Ngwathe",784,"3","",42003003,"","Ward","Ward"
785,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",43,"Ngwathe",785,"4","",42003004,"","Ward","Ward"
786,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",43,"Ngwathe",786,"5","",42003005,"","Ward","Ward"
787,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",43,"Ngwathe",787,"6","",42003006,"","Ward","Ward"
788,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",43,"Ngwathe",788,"7","",42003007,"","Ward","Ward"
789,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",43,"Ngwathe",789,"8","",42003008,"","Ward","Ward"
790,211,"ZAF","South Africa",2,"Free State",9,"Fezile Dabi",43,"Ngwathe",790,"9","",42003009,"","Ward","Ward"
791,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",44,"Masilonyana",791,"10","",41801010,"","Ward","Ward"
792,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",44,"Masilonyana",792,"1","",41801001,"","Ward","Ward"
793,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",44,"Masilonyana",793,"2","",41801002,"","Ward","Ward"
794,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",44,"Masilonyana",794,"3","",41801003,"","Ward","Ward"
795,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",44,"Masilonyana",795,"4","",41801004,"","Ward","Ward"
796,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",44,"Masilonyana",796,"5","",41801005,"","Ward","Ward"
797,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",44,"Masilonyana",797,"6","",41801006,"","Ward","Ward"
798,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",44,"Masilonyana",798,"7","",41801007,"","Ward","Ward"
799,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",44,"Masilonyana",799,"8","",41801008,"","Ward","Ward"
800,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",44,"Masilonyana",800,"9","",41801009,"","Ward","Ward"
801,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",45,"Matjhabeng",801,"10","",41804010,"","Ward","Ward"
802,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",45,"Matjhabeng",802,"11","",41804011,"","Ward","Ward"
803,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",45,"Matjhabeng",803,"12","",41804012,"","Ward","Ward"
804,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",45,"Matjhabeng",804,"13","",41804013,"","Ward","Ward"
805,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",45,"Matjhabeng",805,"14","",41804014,"","Ward","Ward"
806,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",45,"Matjhabeng",806,"15","",41804015,"","Ward","Ward"
807,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",45,"Matjhabeng",807,"16","",41804016,"","Ward","Ward"
808,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",45,"Matjhabeng",808,"17","",41804017,"","Ward","Ward"
809,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",45,"Matjhabeng",809,"18","",41804018,"","Ward","Ward"
810,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",45,"Matjhabeng",810,"19","",41804019,"","Ward","Ward"
811,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",45,"Matjhabeng",811,"1","",41804001,"","Ward","Ward"
812,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",45,"Matjhabeng",812,"20","",41804020,"","Ward","Ward"
813,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",45,"Matjhabeng",813,"21","",41804021,"","Ward","Ward"
814,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",45,"Matjhabeng",814,"22","",41804022,"","Ward","Ward"
815,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",45,"Matjhabeng",815,"23","",41804023,"","Ward","Ward"
816,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",45,"Matjhabeng",816,"24","",41804024,"","Ward","Ward"
817,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",45,"Matjhabeng",817,"25","",41804025,"","Ward","Ward"
818,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",45,"Matjhabeng",818,"26","",41804026,"","Ward","Ward"
819,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",45,"Matjhabeng",819,"27","",41804027,"","Ward","Ward"
820,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",45,"Matjhabeng",820,"28","",41804028,"","Ward","Ward"
821,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",45,"Matjhabeng",821,"29","",41804029,"","Ward","Ward"
822,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",45,"Matjhabeng",822,"2","",41804002,"","Ward","Ward"
823,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",45,"Matjhabeng",823,"30","",41804030,"","Ward","Ward"
824,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",45,"Matjhabeng",824,"31","",41804031,"","Ward","Ward"
825,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",45,"Matjhabeng",825,"32","",41804032,"","Ward","Ward"
826,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",45,"Matjhabeng",826,"33","",41804033,"","Ward","Ward"
827,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",45,"Matjhabeng",827,"34","",41804034,"","Ward","Ward"
828,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",45,"Matjhabeng",828,"35","",41804035,"","Ward","Ward"
829,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",45,"Matjhabeng",829,"36","",41804036,"","Ward","Ward"
830,211,"ZAF","South Africa",2,"Free State",10,"Lejweleputswa",45,"Matjhabeng",830,"3","",41804003,"","Ward","Ward"
